symbol,name,reportDate,fiscalDateEnding,estimate,currency
AMK,Assetmark Financial Holdings Inc,10/30/2023,9/30/2023,0.58,USD
AMKBY,AMKBY,11/3/2023,9/30/2023,0.0999,USD
AMKR,AMKOR Technology Inc,10/30/2023,9/30/2023,0.53,USD
AMLI,American Lithium Corp,10/30/2023,8/31/2023,-0.015,CAD
AMLX,Amylyx Pharmaceuticals Inc,11/10/2023,9/30/2023,0.45,USD
AMMJ,AMMJ,11/20/2023,9/30/2023,,USD
AMN,AMN Healthcare Services Inc,11/1/2023,9/30/2023,1.64,USD
AMNB,American National Bankshares Inc,10/18/2023,9/30/2023,0.63,USD
AMNF,AMNF,10/12/2023,9/30/2023,,USD
AMNI,AMNI,11/13/2023,9/30/2023,0,USD
AMNL,AMNL,11/29/2023,9/30/2023,0,USD
AMOT,AMOT,10/31/2023,9/30/2023,0.53,USD
AMP,Ameriprise Financial Inc,10/23/2023,9/30/2023,7.68,USD
AMPE,Ampio Pharmaceuticals Inc,11/13/2023,9/30/2023,,USD
AMPG,Amplitech Group Inc,11/13/2023,9/30/2023,0.15,USD
AMPH,Amphastar Pharmaceuticals Inc,11/6/2023,9/30/2023,0.69,USD
AMPL,Amplitude Inc - Class A,10/31/2023,9/30/2023,0.03,USD
AMPS,Altus Power Inc - Class A,11/13/2023,9/30/2023,0.04,USD
AMPX,Amprius Technologies Inc,11/9/2023,9/30/2023,-0.1225,USD
AMPY,Amplify Energy Corp,10/30/2023,9/30/2023,0.16,USD
AMR,Alpha Metallurgical Resources Inc,11/6/2023,9/30/2023,9.1,USD
AMRC,Ameresco Inc - Class A,10/30/2023,9/30/2023,0.48,USD
AMRK,A-Mark Precious Metals Inc,11/6/2023,9/30/2023,1.25,USD
AMRN,Amarin Corp,10/27/2023,9/30/2023,-0.04,USD
AMRS,,11/6/2023,9/30/2023,-0.2675,USD
AMRSQ,AMRSQ,11/6/2023,9/30/2023,-0.275,USD
AMRX,Amneal Pharmaceuticals Inc - Class A,11/2/2023,9/30/2023,0.11,USD
AMS,American Shared Hospital Services,11/8/2023,9/30/2023,,USD
AMSC,American Superconductor Corp,10/30/2023,9/30/2023,-0.09,USD
AMSF,Amerisafe Inc,10/24/2023,9/30/2023,0.69,USD
AMST,Amesite Inc,9/26/2023,6/30/2023,,USD
AMST,Amesite Inc,11/8/2023,9/30/2023,,USD
AMSWA,American Software Inc - Class A,11/15/2023,10/31/2023,0.1,USD
AMSYF,AMSYF,11/9/2023,9/30/2023,0.997,USD
AMT,American Tower Corp,10/25/2023,9/30/2023,1.14,USD
AMTB,Amerant Bancorp Inc - Class A,10/18/2023,9/30/2023,0.58,USD
AMTD,AMTD IDEA Group,9/28/2023,6/30/2023,,HKD
AMTI,Applied Molecular Transport Inc,11/6/2023,9/30/2023,-0.5,USD
AMTX,Aemetis Inc,11/1/2023,9/30/2023,-0.29,USD
AMTY,AMTY,11/29/2023,9/30/2023,0,USD
AMWD,American Woodmark Corp,11/20/2023,10/31/2023,2.15,USD
AMWL,American Well Corporation - Class A,11/6/2023,9/30/2023,-0.21,USD
AMYZF,AMYZF,11/27/2023,10/31/2023,,USD
AMZN,Amazon.com Inc,10/25/2023,9/30/2023,0.58,USD
AN,Autonation Inc,10/25/2023,9/30/2023,5.49,USD
ANAB,AnaptysBio Inc,11/6/2023,9/30/2023,-1.79,USD
ANCTF,ANCTF,11/20/2023,10/31/2023,0.7291,USD
ANDE,Andersons Inc,10/30/2023,9/30/2023,0.53,USD
ANDR,ANDR,11/13/2023,9/30/2023,0,USD
ANEB,Anebulo Pharmaceuticals Inc,11/8/2023,9/30/2023,-0.11,USD
ANET,Arista Networks Inc,10/30/2023,9/30/2023,1.58,USD
ANF,Abercrombie & Fitch Co. - Class A,11/20/2023,10/31/2023,1.07,USD
ANFGF,ANFGF,10/18/2023,9/30/2023,0,USD
ANFIF,ANFIF,11/29/2023,9/30/2023,0,USD
ANGH,Anghami Inc,11/14/2023,9/30/2023,0,USD
ANGI,Angi Inc - Class A,11/6/2023,9/30/2023,-0.03,USD
ANGN,ANGN,11/13/2023,9/30/2023,,USD
ANGO,Angiodynamic Inc,10/4/2023,8/31/2023,-0.13,USD
ANGPY,ANGPY,10/24/2023,9/30/2023,0,ZAR
ANIK,Anika Therapeutics Inc,11/6/2023,9/30/2023,-0.37,USD
ANIOY,ANIOY,11/3/2023,9/30/2023,0,EUR
ANIP,ANI Pharmaceuticals Inc,11/7/2023,9/30/2023,0.77,USD
ANKOF,ANKOF,12/11/2023,10/31/2023,,USD
ANLDF,ANLDF,11/29/2023,9/30/2023,,CAD
ANNX,Annexon Inc,11/1/2023,9/30/2023,-0.5,USD
ANPC,ANPC,12/17/2023,9/30/2023,,CNY
ANRGF,ANRGF,11/6/2023,9/30/2023,,CAD
ANSS,Ansys Inc,10/31/2023,9/30/2023,1.26,USD
ANTH,ANTH,11/6/2023,9/30/2023,0,USD
ANTX,AN2 Therapeutics Inc,11/8/2023,9/30/2023,-0.81,USD
ANVS,Annovis Bio Inc,11/6/2023,9/30/2023,-1.09,USD
ANY,Sphere 3D Corp,11/8/2023,9/30/2023,,USD
AOBI,AOBI,11/14/2023,9/30/2023,0,USD
AOCIF,AOCIF,11/7/2023,9/30/2023,,CAD
AOIFF,AOIFF,11/13/2023,9/30/2023,0.11,USD
AOMR,Angel Oak Mortgage REIT Inc,11/6/2023,9/30/2023,0.15,USD
AON,Aon plc. - Class A,10/26/2023,9/30/2023,2.21,USD
AONNY,AONNY,10/11/2023,8/31/2023,0.0504,JPY
AOREF,AOREF,9/28/2023,6/30/2023,,USD
AORT,Artivion Inc,11/1/2023,9/30/2023,-0.06,USD
AOS,A.O. Smith Corp,10/26/2023,9/30/2023,0.77,USD
AOSL,Alpha & Omega Semiconductor Ltd,11/1/2023,9/30/2023,0.32,USD
AOTVF,AOTVF,11/8/2023,9/30/2023,,CAD
AOUT,American Outdoor Brands Inc,11/29/2023,10/31/2023,0.2,USD
AOXG,AOXG,11/16/2023,9/30/2023,0,USD
AOZOY,AOZOY,11/10/2023,9/30/2023,0.0934,JPY
AP,Ampco-Pittsburgh Corp,11/13/2023,9/30/2023,,USD
APA,APA Corporation,10/31/2023,9/30/2023,1.04,USD
APAAF,APAAF,11/6/2023,9/30/2023,,CAD
APAM,Artisan Partners Asset Management Inc - Class A,10/30/2023,9/30/2023,0.78,USD
APCX,AppTech Payments Corp,11/9/2023,9/30/2023,0,USD
APD,Air Products & Chemicals Inc,11/1/2023,9/30/2023,3.12,USD
APDN,Applied Dna Sciences Inc,12/12/2023,9/30/2023,-0.27,USD
APEI,American Public Education Inc,11/6/2023,9/30/2023,-0.25,USD
APELY,APELY,10/30/2023,9/30/2023,0.4639,JPY
APEMY,APEMY,11/10/2023,9/30/2023,0,EUR
APEN,APEN,10/30/2023,9/30/2023,,USD
APEUF,APEUF,11/21/2023,9/30/2023,,CAD
APG,APi Group Corporation,11/1/2023,9/30/2023,0.45,USD
APGE,Apogee Therapeutics Inc,11/29/2023,9/30/2023,-0.44,USD
APGI,APGI,12/11/2023,9/30/2023,0,USD
APGN,Apexigen Inc,11/14/2023,9/30/2023,-0.19,USD
APH,Amphenol Corp - Class A,10/25/2023,9/30/2023,0.74,USD
API,Agora Inc,11/20/2023,9/30/2023,-0.1,USD
APLD,Applied Digital Corporation,10/11/2023,8/31/2023,-0.01,USD
APLE,Apple Hospitality REIT Inc,11/7/2023,9/30/2023,0.24,USD
APLIF,APLIF,11/8/2023,9/30/2023,-0.01,CAD
APLS,Apellis Pharmaceuticals Inc,11/6/2023,9/30/2023,-1.12,USD
APLT,Applied Therapeutics Inc,11/7/2023,9/30/2023,-0.26,USD
APM,Aptorum Group Ltd - Class A,9/30/2023,6/30/2023,,USD
APMCF,APMCF,11/22/2023,9/30/2023,,CAD
APO,Apollo Global Management Inc - Class A (New),11/1/2023,9/30/2023,1.82,USD
APOG,Apogee Enterprises Inc,12/20/2023,11/30/2023,1.1,USD
APP,Applovin Corp - Class A,11/7/2023,9/30/2023,0.26,USD
APPF,Appfolio Inc - Class A,10/25/2023,9/30/2023,0.41,USD
APPH,APPH,11/6/2023,9/30/2023,,USD
APPHQ,APPHQ,11/6/2023,9/30/2023,-0.1407,USD
APPN,Appian Corp - Class A,11/1/2023,9/30/2023,-0.25,USD
APPS,Digital Turbine Inc,11/7/2023,9/30/2023,0.14,USD
APPTF,APPTF,11/8/2023,9/30/2023,,USD
APRE,Aprea Therapeutics Inc,11/7/2023,9/30/2023,-1.16,USD
APRN,Blue Apron Holdings Inc - Class A,11/6/2023,9/30/2023,-1.99,USD
APT,Alpha Pro Tech Ltd,11/6/2023,9/30/2023,,USD
APTCF,APTCF,12/20/2023,10/31/2023,,USD
APTO,Aptose Biosciences Inc,10/30/2023,9/30/2023,-2.05,USD
APTV,Aptiv PLC,11/2/2023,9/30/2023,1.2,USD
APTX,Aptinyx Inc,11/6/2023,9/30/2023,-0.05,USD
APVO,Aptevo Therapeutics Inc,11/8/2023,9/30/2023,-0.72,USD
APVS,APVS,11/13/2023,9/30/2023,0,USD
APYP,APYP,11/6/2023,9/30/2023,,USD
APYRF,APYRF,10/24/2023,9/30/2023,,CAD
APYX,Apyx Medical Corp,11/8/2023,9/30/2023,-0.11,USD
AQB,AquaBounty Technologies Inc,11/6/2023,9/30/2023,-0.1,USD
AQMS,Aqua Metals Inc,11/1/2023,9/30/2023,-0.04,USD
AQN,Algonquin Power & Utilities Corp,11/9/2023,9/30/2023,0.13,USD
AQQSQ,AQQSQ,11/13/2023,9/30/2023,0,USD
AQST,Aquestive Therapeutics Inc,10/30/2023,9/30/2023,-0.11,USD
AQSZF,AQSZF,11/27/2023,9/30/2023,,USD
AQUA,AQUA,11/13/2023,9/30/2023,,USD
AR,Antero Resources Corp,10/24/2023,9/30/2023,0.03,USD
ARAO,ARAO,11/6/2023,9/30/2023,,USD
ARAT,ARAT,12/11/2023,10/31/2023,,USD
ARAV,Aravive Inc,11/8/2023,9/30/2023,-0.1,USD
ARAY,Accuray Inc,10/31/2023,9/30/2023,-0.05,USD
ARBE,Arbe Robotics Ltd,12/5/2023,10/31/2023,-0.155,USD
ARBG,Aequi Acquisition Corp - Class A,11/7/2023,9/30/2023,,USD
ARBK,Argo Blockchain Plc,10/31/2023,9/30/2023,-0.1468,GBP
ARBKF,ARBKF,10/31/2023,9/30/2023,-0.0147,GBP
ARBTF,ARBTF,11/27/2023,9/30/2023,,USD
ARC,ARC Document Solutions Inc,10/31/2023,9/30/2023,0.08,USD
ARCAY,ARCAY,10/16/2023,9/30/2023,0.7067,EUR
ARCB,ArcBest Corp,10/30/2023,9/30/2023,1.67,USD
ARCC,Ares Capital Corp,10/23/2023,9/30/2023,0.58,USD
ARCE,Arco Platform Ltd - Class A,11/29/2023,9/30/2023,-0.17,BRL
ARCH,Arch Resources Inc - Class A,10/25/2023,9/30/2023,5.45,USD
ARCO,Arcos Dorados Holdings Inc - Class A,11/14/2023,9/30/2023,0.19,USD
ARCT,Arcturus Therapeutics Holdings Inc,11/7/2023,9/30/2023,-1.69,USD
ARCW,ARCW,11/14/2023,9/30/2023,0,USD
ARDS,ARDS,11/20/2023,9/30/2023,,USD
ARDX,Ardelyx Inc,11/1/2023,9/30/2023,-0.11,USD
ARE,Alexandria Real Estate Equities Inc,10/23/2023,9/30/2023,0.83,USD
AREB,American Rebel Holdings Inc,11/13/2023,9/30/2023,,USD
AREC,American Resources Corporation - Class A,11/13/2023,9/30/2023,-0.14,USD
AREN,Arena Group Holdings Inc (The),11/7/2023,9/30/2023,-0.38,USD
ARES,Ares Management Corp - Class A,10/25/2023,9/30/2023,0.88,USD
ARESF,ARESF,11/1/2023,9/30/2023,,CAD
ARET,ARET,11/21/2023,9/30/2023,0,USD
ARGC,ARGC,12/15/2023,10/31/2023,,USD
ARGO,Argo Group International Holdings Ltd,11/6/2023,9/30/2023,0.51,USD
ARGTF,ARGTF,11/6/2023,9/30/2023,,CAD
ARGX,Argen X SE,10/31/2023,9/30/2023,-1.45,USD
ARHS,Arhaus Inc Class A,11/8/2023,9/30/2023,0.12,USD
ARHTF,ARHTF,11/6/2023,9/30/2023,,CAD
ARI,Apollo Commercial Real Estate Finance Inc,10/23/2023,9/30/2023,0.35,USD
ARIS,Aris Water Solutions Inc - Class A,11/8/2023,9/30/2023,0.18,USD
ARKAY,ARKAY,11/9/2023,9/30/2023,2.72,EUR
ARKO,ARKO Corp - Class A,11/6/2023,9/30/2023,0.13,USD
ARKR,Ark Restaurants Corp,12/18/2023,9/30/2023,,USD
ARL,American Realty Investors Inc,11/8/2023,9/30/2023,,USD
ARLO,Arlo Technologies Inc,11/6/2023,9/30/2023,0.07,USD
ARLP,Alliance Resource Partners LP,10/30/2023,9/30/2023,1.28,USD
ARMK,Aramark,11/13/2023,9/30/2023,0.65,USD
ARMN,Aris Mining Corp,11/13/2023,9/30/2023,,USD
ARMP,Armata Pharmaceuticals Inc,11/7/2023,9/30/2023,-0.31,USD
ARNC,Arconic Corporation,10/30/2023,9/30/2023,0.64,USD
ARNGF,ARNGF,11/9/2023,9/30/2023,0.008,USD
AROC,Archrock Inc,10/31/2023,9/30/2023,0.19,USD
AROW,Arrow Financial Corp,10/25/2023,9/30/2023,0.33,USD
ARQQ,Arqit Quantum Inc,12/12/2023,9/30/2023,,USD
ARQT,Arcutis Biotherapeutics Inc,11/6/2023,9/30/2023,-1.03,USD
ARR,ARMOUR Residential REIT Inc,10/24/2023,9/30/2023,0.23,USD
ARREF,ARREF,10/31/2023,9/30/2023,0.04,USD
ARRY,Array Technologies Inc,11/9/2023,9/30/2023,0.1265,USD
ARTL,Artelo Biosciences Inc,11/6/2023,8/31/2023,-0.62,USD
ARTNA,Artesian Resources Corp - Class A,11/1/2023,9/30/2023,0.6,USD
ARTW,Art`s-way Manufacturing Co. Inc,10/3/2023,8/31/2023,,USD
ARVL,Arrival,11/6/2023,9/30/2023,,EUR
ARVN,Arvinas Inc,11/6/2023,9/30/2023,-1.56,USD
ARW,Arrow Electronics Inc,11/1/2023,9/30/2023,3.51,USD
ARWR,Arrowhead Pharmaceuticals Inc,11/27/2023,9/30/2023,-0.6,USD
ARYX,ARYX,11/13/2023,9/30/2023,0,USD
ARZGY,ARZGY,11/17/2023,9/30/2023,0.3003,EUR
ASAI,Sendas Distribuidora S.A.,10/24/2023,9/30/2023,0.1832,BRL
ASAN,Asana Inc - Class A,11/29/2023,10/31/2023,-0.11,USD
ASAP,Waitr Holdings Inc,11/7/2023,9/30/2023,,USD
ASAPF,ASAPF,11/20/2023,9/30/2023,,USD
ASAZY,ASAZY,10/25/2023,9/30/2023,0.1551,SEK
ASB,Associated Banc-Corp,10/19/2023,9/30/2023,0.51,USD
ASBFY,ASBFY,11/7/2023,8/31/2023,0,GBP
ASC,Ardmore Shipping Corp,10/31/2023,9/30/2023,0.38,USD
ASEKY,ASEKY,11/1/2023,9/30/2023,1.1,JPY
ASFT,ASFT,11/14/2023,9/30/2023,,USD
ASGLY,ASGLY,11/2/2023,9/30/2023,0,JPY
ASGN,ASGN Inc,10/24/2023,9/30/2023,1.55,USD
ASGOF,ASGOF,12/19/2023,10/31/2023,,CAD
ASGTF,ASGTF,11/8/2023,9/30/2023,,CAD
ASH,Ashland Inc,11/6/2023,9/30/2023,0.98,USD
ASHTY,ASHTY,12/5/2023,10/31/2023,5.23,USD
ASHXF,ASHXF,11/21/2023,10/31/2023,,CAD
ASIX,AdvanSix Inc,11/2/2023,9/30/2023,0.02,USD
ASLE,AerSale Corp,11/6/2023,9/30/2023,0.21,USD
ASLN,ASLAN Pharmaceuticals Ltd,10/27/2023,9/30/2023,-0.78,USD
ASM,Avino Silver & Gold Mines Ltd,11/7/2023,9/30/2023,0.02,USD
ASMB,Assembly Biosciences Inc,11/6/2023,9/30/2023,-0.25,USD
ASMIY,ASMIY,10/24/2023,9/30/2023,2.84,EUR
ASML,ASML Holding NV,10/18/2023,9/30/2023,5.11,USD
ASND,Ascendis Pharma A/S,10/31/2023,9/30/2023,-2.64,EUR
ASO,Academy Sports and Outdoors Inc,12/5/2023,10/31/2023,1.64,USD
ASOMY,ASOMY,10/18/2023,8/31/2023,0,USD
ASOZY,ASOZY,11/23/2023,9/30/2023,0,PLN
ASPCF,ASPCF,11/13/2023,9/30/2023,,USD
ASPCQ,ASPCQ,11/13/2023,9/30/2023,,USD
ASPN,Aspen Aerogels Inc,10/24/2023,9/30/2023,-0.3,USD
ASPS,Altisource Portfolio Solutions S.A.,11/1/2023,9/30/2023,-0.51,USD
ASPU,ASPU,12/11/2023,10/31/2023,-0.07,USD
ASR,Grupo Aeroportuario Del Sureste S.A.,10/23/2023,9/30/2023,85.3,MXN
ASRE,ASRE,12/12/2023,11/30/2023,,USD
ASRT,Assertio Holdings Inc,11/6/2023,9/30/2023,0.11,USD
ASRV,Ameriserv Financial Inc,10/16/2023,9/30/2023,,USD
ASTC,Astrotech Corp,11/8/2023,9/30/2023,,USD
ASTE,Astec Industries Inc,10/31/2023,9/30/2023,0.62,USD
ASTI,Ascent Solar Technologies Inc,11/6/2023,9/30/2023,,USD
ASTR,Astra Space Inc - Class A,11/6/2023,9/30/2023,,USD
ASTS,AST SpaceMobile Inc - Class A,11/13/2023,9/30/2023,-0.21,USD
ASUR,Asure Software Inc,11/6/2023,9/30/2023,0.06,USD
ASX,ASE Technology Holding Co.Ltd,11/2/2023,9/30/2023,0.13,TWD
ASXC,Asensus Surgical Inc,11/8/2023,9/30/2023,-0.07,USD
ASXFY,ASXFY,10/5/2023,9/30/2023,0,AUD
ASXSF,ASXSF,10/31/2023,9/30/2023,,CAD
ASYS,Amtech Systems Inc,11/28/2023,9/30/2023,0.05,USD
ATAI,ATAI Life Sciences N.V.,11/13/2023,9/30/2023,-0.2048,USD
ATAO,ATAO,11/10/2023,9/30/2023,,USD
ATAX,ATAX,11/1/2023,9/30/2023,,USD
ATBPF,ATBPF,11/13/2023,9/30/2023,-0.09,CAD
ATCMF,ATCMF,10/25/2023,9/30/2023,0.015,USD
ATCO,ATCO,10/30/2023,9/30/2023,,USD
ATCV,ATCV,11/29/2023,9/30/2023,0,USD
ATDS,ATDS,11/15/2023,9/30/2023,0,USD
ATEC,Alphatec Holdings Inc,11/1/2023,9/30/2023,-0.28,USD
ATEN,A10 Networks Inc,10/30/2023,9/30/2023,0.22,USD
ATER,Aterian Inc,11/6/2023,9/30/2023,-0.13,USD
ATEX,Anterix Inc,10/30/2023,9/30/2023,-0.62,USD
ATEYY,ATEYY,11/1/2023,9/30/2023,0.6959,JPY
ATGE,Adtalem Global Education Inc,11/1/2023,9/30/2023,0.8,USD
ATGN,ATGN,12/13/2023,9/30/2023,,USD
ATGSY,ATGSY,11/9/2023,9/30/2023,0,EUR
ATHA,Athira Pharma Inc,11/8/2023,9/30/2023,-0.81,USD
ATHM,Autohome Inc,11/1/2023,9/30/2023,0.61,CNY
ATHOF,ATHOF,10/31/2023,9/30/2023,,CAD
ATHX,Athersys Inc,11/13/2023,9/30/2023,-0.21,USD
ATI,ATI Inc,10/31/2023,9/30/2023,0.55,USD
ATIF,ATIF Holdings Ltd,11/6/2023,10/31/2023,,USD
ATIP,ATI Physical Therapy Inc - Class A,11/6/2023,9/30/2023,-4.79,USD
ATIXF,ATIXF,11/21/2023,9/30/2023,,CAD
ATKR,Atkore Inc,11/16/2023,9/30/2023,4.08,USD
ATLC,Atlanticus Holdings Corp,11/6/2023,9/30/2023,1.01,USD
ATLCY,ATLCY,10/25/2023,9/30/2023,0.1382,SEK
ATLKY,ATLKY,10/25/2023,9/30/2023,0.1382,SEK
ATLO,Ames National Corp,10/16/2023,9/30/2023,0,USD
ATLYD,ATLYD,11/27/2023,9/30/2023,,CAD
ATLYF,ATLYF,11/27/2023,9/30/2023,,CAD
ATMS,ATMS,11/13/2023,9/30/2023,,USD
ATMU,Atmus Filtration Technologies Inc,11/29/2023,9/30/2023,0.45,USD
ATNF,180 Life Sciences Corp,11/8/2023,9/30/2023,,USD
ATNI,ATN International Inc,10/24/2023,9/30/2023,-0.21,USD
ATNM,Actinium Pharmaceuticals Inc,11/14/2023,9/30/2023,-0.54,USD
ATNX,ATNX,11/1/2023,9/30/2023,,USD
ATNXQ,ATNXQ,11/1/2023,9/30/2023,,USD
ATO,Atmos Energy Corp,11/7/2023,9/30/2023,0.7,USD
ATOM,Atomera Inc,11/7/2023,9/30/2023,-0.16,USD
ATONY,ATONY,11/29/2023,9/30/2023,0,CNY
ATOS,Atossa Therapeutics Inc,11/6/2023,9/30/2023,-0.07,USD
ATR,Aptargroup Inc,10/25/2023,9/30/2023,1.27,USD
ATRA,Atara Biotherapeutics Inc,11/6/2023,9/30/2023,-0.65,USD
ATRC,Atricure Inc,10/30/2023,9/30/2023,-0.32,USD
ATRI,Atrion Corp,11/6/2023,9/30/2023,,USD
ATRO,Astronics Corp,11/13/2023,9/30/2023,0.04,USD
ATROB,ATROB,11/6/2023,9/30/2023,0.01,USD
ATRWF,ATRWF,11/6/2023,9/30/2023,,USD
ATS,ATS Corporation.,11/7/2023,9/30/2023,,CAD
ATSAF,ATSAF,11/7/2023,9/30/2023,,CAD
ATSG,Air Transport Services Group Inc,11/1/2023,9/30/2023,0.46,USD
ATTO,ATTO,11/13/2023,9/30/2023,,USD
ATTOF,ATTOF,11/13/2023,9/30/2023,,USD
ATUS,Altice USA Inc - Class A,10/31/2023,9/30/2023,0.06,USD
ATUSF,ATUSF,11/7/2023,9/30/2023,,CAD
ATUUF,ATUUF,11/13/2023,9/30/2023,,CAD
ATVI,Activision Blizzard Inc,11/6/2023,9/30/2023,0.88,USD
ATXG,Addentax Group Corp,11/14/2023,9/30/2023,,USD
ATXI,Avenue Therapeutics Inc,11/1/2023,9/30/2023,-0.26,USD
ATXS,Astria Therapeutics Inc,11/8/2023,9/30/2023,-0.52,USD
ATY,ATY,11/8/2023,9/30/2023,,CAD
ATZAF,ATZAF,9/28/2023,8/31/2023,,CAD
AU,AngloGold Ashanti Ltd,10/30/2023,9/30/2023,0.33,USD
AUB,Atlantic Union Bankshares Corp,10/18/2023,9/30/2023,0.74,USD
AUBN,Auburn National Bancorp Inc,10/23/2023,9/30/2023,,USD
AUD,AUD,11/6/2023,9/30/2023,,USD
AUDA,AUDA,11/6/2023,9/30/2023,-3.33,USD
AUDAD,AUDAD,11/6/2023,9/30/2023,-3.15,USD
AUDC,Audiocodes,10/31/2023,9/30/2023,0.18,USD
AUGG,AUGG,11/7/2023,9/30/2023,0,USD
AUGX,Augmedix Inc,11/7/2023,9/30/2023,-0.1225,USD
AUID,authID Inc,11/8/2023,9/30/2023,,USD
AUKNY,AUKNY,11/29/2023,9/30/2023,0,NZD
AULT,Ault Alliance Inc,11/20/2023,9/30/2023,,USD
AUMBF,AUMBF,11/20/2023,9/30/2023,,CAD
AUMN,Golden Minerals Company,11/8/2023,9/30/2023,-0.5,USD
AUNFF,AUNFF,11/21/2023,9/30/2023,0,USD
AUPH,Aurinia Pharmaceuticals Inc,11/1/2023,9/30/2023,-0.17,USD
AUR,Aurora Innovation Inc - Class A,11/2/2023,9/30/2023,-0.15,USD
AURA,Aura Biosciences Inc,10/30/2023,9/30/2023,-0.52,USD
AURWF,AURWF,11/20/2023,8/31/2023,,CAD
AURX,AURX,11/2/2023,9/30/2023,,USD
AUSAF,AUSAF,11/20/2023,9/30/2023,,CAD
AUTL,Autolus Therapeutics plc,11/1/2023,9/30/2023,-0.25,USD
AUUD,Auddia Inc,11/29/2023,9/30/2023,-0.19,USD
AUVI,Applied UV Inc,11/13/2023,9/30/2023,,USD
AVA,Avista Corp,10/30/2023,9/30/2023,0.14,USD
AVAH,Aveanna Healthcare Holdings Inc,11/7/2023,9/30/2023,-0.03,USD
AVAL,Grupo Aval Acciones y Valores S.A.,11/15/2023,9/30/2023,0.1273,COP
AVAV,AeroVironment Inc,12/4/2023,10/31/2023,0.6,USD
AVB,Avalonbay Communities Inc,11/1/2023,9/30/2023,1.25,USD
AVBH,AVBH,10/18/2023,9/30/2023,0.6491,USD
AVCNF,AVCNF,11/13/2023,9/30/2023,,CAD
AVCRF,AVCRF,11/27/2023,9/30/2023,,CAD
AVCVF,AVCVF,11/20/2023,9/30/2023,,CAD
AVD,American Vanguard Corp,11/6/2023,9/30/2023,0.3,USD
AVDL,Avadel Pharmaceuticals plc,11/6/2023,9/30/2023,-0.39,USD
AVDX,AvidXchange Holdings Inc,11/6/2023,9/30/2023,-0.03,USD
AVEO,AVEO,11/6/2023,9/30/2023,,USD
AVGO,Broadcom Inc,12/6/2023,10/31/2023,10.26,USD
AVGR,Avinger Inc,11/7/2023,9/30/2023,-2.85,USD
AVHNY,AVHNY,11/23/2023,9/30/2023,0,EUR
AVID,Avid Technology Inc,11/6/2023,9/30/2023,0.53,USD
AVIFY,AVIFY,11/2/2023,9/30/2023,0.071,THB
AVIR,Atea Pharmaceuticals Inc,11/6/2023,9/30/2023,-0.48,USD
AVNS,Avanos Medical Inc,10/31/2023,9/30/2023,0.29,USD
AVNT,Avient Corp,10/31/2023,9/30/2023,0.57,USD
AVNW,Aviat Networks Inc,10/31/2023,9/30/2023,0.77,USD
AVO,Mission Produce Inc,12/20/2023,10/31/2023,0.17,USD
AVPT,AvePoint Inc - Class A,11/8/2023,9/30/2023,0.02,USD
AVRO,AvroBio Inc,11/6/2023,9/30/2023,-0.27,USD
AVRW,AVRW,11/21/2023,9/30/2023,,USD
AVT,Avnet Inc,10/24/2023,9/30/2023,1.51,USD
AVTA,Avantax Inc,10/30/2023,9/30/2023,0.19,USD
AVTBF,AVTBF,10/10/2023,8/31/2023,,CAD
AVTE,Aerovate Therapeutics Inc,11/13/2023,9/30/2023,-0.69,USD
AVTI,AVTI,11/29/2023,9/30/2023,0,USD
AVTR,Avantor Inc,10/26/2023,9/30/2023,0.25,USD
AVTX,Avalo Therapeutics Inc,11/6/2023,9/30/2023,-1.1,USD
AVVIY,AVVIY,11/15/2023,9/30/2023,0,GBP
AVXL,Anavex Life Sciences Corporation,11/27/2023,9/30/2023,-0.15,USD
AVXT,AVXT,11/15/2023,9/30/2023,0,USD
AVY,Avery Dennison Corp,10/24/2023,9/30/2023,2.1,USD
AWCMY,AWCMY,10/19/2023,9/30/2023,0,USD
AWH,Aspira Women`s Health Inc,11/8/2023,9/30/2023,-0.51,USD
AWI,Armstrong World Industries Inc,10/23/2023,9/30/2023,1.31,USD
AWK,American Water Works Co. Inc,11/1/2023,9/30/2023,1.63,USD
AWLCF,AWLCF,11/14/2023,9/30/2023,0,USD
AWR,American States Water Company,11/6/2023,9/30/2023,0.84,USD
AWRE,Aware Inc,10/25/2023,9/30/2023,-0.06,USD
AWRRF,AWRRF,10/17/2023,9/30/2023,,CAD
AWX,Avalon Holdings Corp - Class A,11/8/2023,9/30/2023,,USD
AX,Axos Financial Inc,10/25/2023,9/30/2023,1.36,USD
AXAHY,AXAHY,10/26/2023,9/30/2023,0,EUR
AXAS,AXAS,11/13/2023,9/30/2023,,USD
AXDX,Accelerate Diagnostics Inc,11/13/2023,9/30/2023,-1.07,USD
AXFOY,AXFOY,10/25/2023,9/30/2023,0.3447,SEK
AXGN,Axogen Inc,11/6/2023,9/30/2023,-0.08,USD
AXIM,AXIM,11/15/2023,9/30/2023,,USD
AXL,American Axle & Manufacturing Holdings Inc,11/2/2023,9/30/2023,0.14,USD
AXLA,Axcella Health Inc,10/30/2023,9/30/2023,-1.25,USD
AXNX,Axonics Inc,10/30/2023,9/30/2023,-0.05,USD
AXON,Axon Enterprise Inc,11/6/2023,9/30/2023,0.76,USD
AXP,American Express Company,10/20/2023,9/30/2023,2.96,USD
AXR,AMREP Corp,12/11/2023,10/31/2023,,USD
